,label,dice,prunning,cohort,subject_id
27,41.0,0.9663372989592045,prune_10,ET,sub-0143
28,42.0,1.0,prune_10,ET,sub-0143
29,43.0,0.9541424217234691,prune_10,ET,sub-0143
30,44.0,0.7968094038623006,prune_10,ET,sub-0143
31,46.0,0.9224504111297299,prune_10,ET,sub-0143
32,47.0,0.9496690407989471,prune_10,ET,sub-0143
33,1027.0,0.7993259453901519,prune_10,ET,sub-0143
34,49.0,0.9499115613442676,prune_10,ET,sub-0143
35,50.0,0.9303360441921129,prune_10,ET,sub-0143
36,51.0,0.9303705362140379,prune_10,ET,sub-0143
37,52.0,0.89175,prune_10,ET,sub-0143
